"token_id","market_id","event_id","event_slug","category","question","end_date","price_30d","days_30d","price_7d","days_7d","price_1d","days_1d","delta_30_to_7","delta_7_to_1","delta_30_to_1","lambda_30d","lambda_7d","lambda_1d"
"36665724166126677310561908308580868373218955042865176423844995311072996419667","706268","67646","will-russia-recapture-territory-in-vilne-by-november-30","","Will Russia recapture territory in Vilne by December 31?","2025-11-30T00:00:00Z","0.51","3","0.51","3","0.195","1","0","-0.315","-0.315","0.10326797332382877","0.10326797332382877","0.09420411963213152"
"36685313325836492969220221488073883383556836789057849866984039832816676096694","675788","39662","israel-x-syria-security-agreement-by-september-30","","Israel x Syria security agreement by January 31?","2026-01-31T00:00:00Z","0.06","30","0.0425","7","0.005","1","-0.017499999999999995","-0.037500000000000006","-0.055","0.0008957382133433789","0.002694459622762806","0.002176919254274547"
"3668953206453040419068684159079391093048133275419143409122146525155522342810","663596","72352","will-russia-capture-all-of-kupiansk-by","","Will Russia capture all of Kupiansk by December 31?","2025-12-31T00:00:00Z","0.16","30","0.0075","7","0.0035","1","-0.1525","-0.004","-0.1565","0.0025240237979372786","0.0004670692235496147","0.0015226969634935688"
"36695326811897860849744919981693368774129604723750028038658984019795625658581","517225","16257","ecb-interest-rates-january-2025","","Will ECB lower interest rates by 50bps in January 2025?","2025-01-30T12:00:00Z","0.0145","27.5","0.0055","6.5","0.0005","0.5","-0.009000000000000001","-0.004999999999999999","-0.014","0.00023066805034683503","0.0003684942368531694","0.00043440309172846373"
"36695415571527412685144189712434485865500698256292730185934737772641864016193","507764","12786","israel-military-action-against-yemen-before-november-1","","Israel military action against Yemen before November?","2024-10-31T12:00:00Z","0.9995","31.5","0.9995","31.5","0.9995","31.5","0","0","0","0.1047946030369533","0.1047946030369533","0.1047946030369533"
"36696327642351978665921708181399534081907914859865137472578267629876205363996","1353292","73340","weed-rescheduled-by-march-31","","Weed rescheduled by June 30?","2026-03-31T00:00:00Z","0.21","30","0.165","14","0.165","14","-0.044999999999999984","0","-0.044999999999999984","0.0034124302903186183","0.00559382317974271","0.00559382317974271"
"36705446225573739050911297159948275248841509789620515083752257939979182649125","1065882","133118","russia-strike-on-kyiv-municipality-by-168","","Russia strike on Kyiv municipality by January 10, 2026?","2026-01-17T00:00:00Z","0.7","18","0.9995","10","0.9995","10","0.2995000000000001","0","0.2995000000000001","0.029048819182240972","0.33010299956640293","0.33010299956640293"
"36715097263382897859806767101007194290681413840158959376860421079412209298464","610123","48918","trump-admin-recommends-removing-fluoride-from-water-by-december-31-425","","Trump Admin recommends removing fluoride from water by December 31?","2025-12-31T00:00:00Z","0.045","30","0.1105","7","0.0155","1","0.0655","-0.095","-0.0295","0.0006665542805417892","0.007264863940008024","0.006784279525862967"
"36716830011019138919676925042803333075081248301646684597307786474910451128087","965771","110274","trump-invokes-war-powers-against-venezuela-by","","Trump invokes War Powers against Venezuela by January 31?","2025-12-31T00:00:00Z","0.385","13","0.145","7","0.065","1","-0.24000000000000002","-0.07999999999999999","-0.32","0.01624037570958333","0.00971912646740391","0.0291883891274822"
"36716830133731360493332570072940198523880494533601381106002931170431862393776","520743","17449","will-trump-meet-with-benjamin-netanyahu-by-next-friday","","Will Trump meet with Benjamin Netanyahu by next Friday?","2025-02-07T12:00:00Z","0.945","10.5","0.99","6.5","0.9995","3.5","0.04500000000000004","0.009500000000000064","0.054500000000000104","0.1199654581434053","0.3076923076923076","0.9431514273325797"
"36720215891871317724400706090088582909566585323660193291202995505338858176668","1278050","190476","billboard-hot-100-1-song-week-of-february-7","","Will Man I Need by Olivia Dean be the Billboard #1 song for the week of February 7?","2026-02-03T00:00:00Z","0.3","7","0.3","7","0.0005","1","0","-0.2995","-0.2995","0.02212885142653474","0.02212885142653474","0.00021720154586423186"
"36728857867611633133460325558184760302806953709023401335708530985825837184180","994794","117525","will-trump-endorse-jd-vance-for-president-before-2027","","Will Trump endorse JD Vance for president before 2027?","2026-12-31T00:00:00Z","0.125","289","0.125","289","0.125","289","0","0","0","0.00020066417639337978","0.00020066417639337978","0.00020066417639337978"
"36732919114076026380039806748718856940648621591203841949809701657106525878844","957646","57088","israel-x-hamas-ceasefire-phase-ii-by-october-31","","Israel x Hamas Ceasefire Phase II by June 30?","2026-03-31T00:00:00Z","0.25","30","0.145","14","0.145","14","-0.10500000000000001","0","-0.10500000000000001","0.004164624553609999","0.004859563233701955","0.004859563233701955"
"36753441768162738520696792639403770294273614056829604160129512854794418260301","1373150","207850","1-free-app-in-the-us-apple-app-store-on-february-20","","Will Claude by Anthropic be #1 Free App in the US Apple App Store on February 20?","2026-02-20T00:00:00Z","0.012","7","0.012","7","0.0045","1","0","-0.007500000000000001","-0.007500000000000001","0.0007490079160531261","0.0007490079160531261","0.001958735636571622"
"36764945907811066327215635533184432572948986091337191322769360341276999457940","1083341","100339","trump-announces-fed-chair-nominee-by","","Will Donald Trump announce a new nominee for Chair of the Federal Reserve by January 16, 2026?","2026-01-31T00:00:00Z","0.5","30","0.0005","14","0.0005","14","-0.4995","0","-0.4995","0.010034333188799373","0.000015514396133159418","0.000015514396133159418"
"36775724899982096103599172825271132090668043340339715996155230401710808624157","612843","49889","will-apple-release-a-macbook-with-cellular-connectivity-by-june-30","","Will Apple release a MacBook with cellular connectivity by June 30?","2026-06-30T23:00:00Z","0.065","105.95833333348855","0.065","105.95833333348855","0.065","105.95833333348855","0","0","0","0.0002754704439868449","0.0002754704439868449","0.0002754704439868449"
"36779145692737206031234944532199812345127262929067776784586643674291692604687","902938","101090","honduras-presidential-election-annulled-by-february-28","","Honduras presidential election annulled by February 28?","2026-02-28T00:00:00Z","0.0505","30","0.005","7","0.0135","1","-0.045500000000000006","0.0085","-0.037000000000000005","0.000750167697565455","0.00031098846489636386","0.005902910411789988"
"36832878757548959760983297172765835834504846429244885886489743882923685504463","506672","12459","september-2024-temperature-increase-c","","September temperature increase by between 1.29-1.34°C?","2025-01-01T12:00:00Z","0.0005","72.5","0.0005","72.5","0.0005","72.5","0","0","0","0.0000029958833912307843","0.0000029958833912307843","0.0000029958833912307843"
"36865497316856593884332219889736701767176175372719549629544312279024709520283","531670","21724","will-rumeysa-ozturk-be-deported-before-july","","Will Rumeysa Ozturk be deported before July?","2025-06-30T12:00:00Z","0.042","29.5","0.029","6.5","0.025","0.5","-0.013000000000000001","-0.004","-0.017","0.0006316776583544273","0.0019662723218454073","0.021990768602926387"
"36869490331803834009093440396916879235542907476790505947749976543988655977194","569188","34556","israel-strikes-yemen-by-august-31","","Israel strikes Yemen by August 31?","2025-08-31T00:00:00Z","0.755","30","0.9995","14","0.9995","14","0.24450000000000005","0","0.24450000000000005","0.02036113052118225","0.23578785683314493","0.23578785683314493"
"36884078004665348037105982062631766169871738406672162648019526264134685350233","523911","18959","will-doge-audit-for-knox-before-may","","Will DOGE audit Fort Knox before May?","2025-04-30T12:00:00Z","0.13","29.5","0.0135","6.5","0.0005","0.5","-0.1165","-0.013","-0.1295","0.0020501948264875077","0.0009081400633523059","0.00043440309172846373"
"36884499011677127868396075234058350003613257887475091507298672766283411607954","628658","51169","will-hamas-release-all-israeli-hostages-by-october-31","","Will Hamas release all Israeli hostages by October 13?","2025-10-13T00:00:00Z","0.56","4","0.56","4","0.9725","1","0","0.4125","0.4125","0.08913683087845316","0.08913683087845316","1.5606673061697378"
"3689381591343827779042991248082316401191207323004298508402088469117042256141","249703","5846","will-donald-j-trump-be-indicted-by","","Will Donald J. Trump be indicted by April 14?","2023-04-14T00:00:00Z","0.59","17","0.5","7","0.5","1","-0.08999999999999997","0","-0.08999999999999997","0.022777420192956734","0.043004285094854454","0.3010299956639812"
"36930112782087618960696464067559681922755568123460424203664876253794878545225","516977","16188","openai-announces-it-has-achieved-agi-before-july","","OpenAI announces it has achieved AGI before July?","2025-06-30T12:00:00Z","0.017","29.5","0.012","6.5","0.0005","0.5","-0.005000000000000001","-0.0115","-0.0165","0.0002524231243343859","0.0008066239095956743","0.00043440309172846373"
"36954386400482170677398825974347979143240911825513550601274430073071943289276","997159","118120","us-anti-cartel-strikeoperation-on-foreign-soil-by-march-31","","U.S. anti-cartel strike/operation on foreign soil by March 31?","2026-03-31T00:00:00Z","0.9995","92","0.9995","92","0.9995","92","0","0","0","0.0358807608224351","0.0358807608224351","0.0358807608224351"
"36975223694761237602890477422926730662942899100609777673992685165714817193684","502015","10865","gme-yolo-friday","","New GME YOLO update by Friday?","2024-06-07T12:00:00Z","0.61","5.5","0.61","5.5","0.9905","3.5","0","0.38050000000000006","0.38050000000000006","0.0743518896315456","0.0743518896315456","0.5777932556317583"
"36978755277657411154714280086439352428434824789414012455889207613764720934064","251870","902265","will-biden-mention-aliens-by-august-31","","Will Biden mention aliens by August 31?","2023-08-31T00:00:00Z","0.12","30","0.0305","7","0.0035","1","-0.0895","-0.027","-0.11649999999999999","0.001850577594994379","0.0019217409407536854","0.0015226969634935688"
"36983600554365577850917051019051094208107094324057250177743040919797354737778","555752","28812","israel-x-hamas-ceasefire-by-july-15","","Israel x Hamas ceasefire by July 15?","2025-07-15T00:00:00Z","0.39","20","0.27","7","0.0075","1","-0.12","-0.2625","-0.3825","0.010733508249461648","0.01952530569707773","0.003269484564847303"
"37000280723607863667065030890889784411631513747380223409049565196519929104670","542137","24009","us-military-action-on-yemen-by-friday-may-9",""," US military action on Yemen by Friday?","2025-05-09T12:00:00Z","0.075","3.5","0.075","3.5","0.0005","0.5","0","-0.0745","-0.0745","0.009673790645990677","0.009673790645990677","0.00043440309172846373"
"37017394095588923725516972204057704518516614185435478894938258119812581519659","517990","16536","will-trump-visit-la-by-sunday","","Will Trump visit LA by Sunday?","2025-01-12T12:00:00Z","0.075","3.5","0.075","3.5","0.002","0.5","0","-0.073","-0.073","0.009673790645990677","0.009673790645990677","0.0017389174252577827"
"37047640727055104154491541966367763466139953161675548075316317067988588663853","651327","66070","will-gavin-newsom-announce-presidential-run-by","","Will Gavin Newsom announce a Presidential run by December 31, 2026?","2026-12-31T00:00:00Z","0.18","289","0.18","289","0.18","289","0","0","0","0.00029822196407018435","0.00029822196407018435","0.00029822196407018435"
"37058465721310313229651211294913486234227871063722017593757623020607565358062","576094","37541","gavin-newsom-arrested-by-december-31","","Gavin Newsom arrested by December 31?","2025-12-31T00:00:00Z","0.0115","30","0.0035","7","0.0015","1","-0.008","-0.002","-0.01","0.00016744421167696254","0.0002175281376419384","0.0006519307932786019"
"37097130360452113672421756579596482907299337377597836378470930480254151383444","573648","36169","bitcoin-all-time-high-by-august-31","","Bitcoin all time high by August 31?","2025-09-01T04:00:00Z","0.485","25.166666666511446","0.9995","19.166666666511446","0.9995","19.166666666511446","0.5145000000000001","0","0.5145000000000001","0.011451368382539859","0.17222765194908327","0.17222765194908327"
"37099255693638352609326810562267433155838105980395320565011037902908245326278","519433","17042","dogecoin-all-time-high-by-when","","Dogecoin all time high by March 31?","2025-03-31T12:00:00Z","0.0425","29.5","0.0045","6.5","0.0005","0.5","-0.038000000000000006","-0.004","-0.042","0.000639363300316598","0.0003013439440879418","0.00043440309172846373"
"37133555358771490799665261610772534827116202664286604395232805786333922015334","1310582","194932","ufc-jos13-nor4-2026-02-21","","Will the fight be won by KO or TKO?","2026-02-22T04:59:59.999Z","0.5","22.20833332184702","0.26","7.208333321847022","0.0005","1.2083333218470216","-0.24","-0.2595","-0.4995","0.013554821575370031","0.018141264343685553","0.00017975300518256352"
"37149124539698828019392556363337395568800154611809023682776980075330277279966","516072","15688","of-jobs-elon-and-doge-cut-in-first-6-months","","Will the number of federal employees decrease by less than 25,000 between December and June? ","2025-07-03T12:00:00Z","0.0535","29.5","0.0345","6.5","0.0005","0.5","-0.018999999999999996","-0.034","-0.053","0.0008094705661079472","0.0023458033668594578","0.00043440309172846373"
